"","start","end"
"6091",649607,651607
"6092",18185648,18187648
"6093",10263052,10265052
"6094",18139033,18141033
"6095",9589485,9591485
"6096",208384,210384
"6097",4831955,4833955
"6098",13600525,13602525
"6099",26248416,26250416
"6100",24897387,24899387
"6101",7821621,7823621
"6102",20285331,20287331
"6103",12597196,12599196
"6104",3215848,3217848
"6105",27457769,27459769
"6106",9823384,9825384
"6107",23287898,23289898
"6108",264158,266158
"6109",12145289,12147289
"6110",10149302,10151302
"6111",24036842,24038842
"6112",24651108,24653108
"6113",5469894,5471894
"6114",11840944,11842944
"6115",27446312,27448312
"6116",26033724,26035724
"6117",6690852,6692852
"6118",22473460,22475460
"6119",19823648,19825648
"6120",26628638,26630638
"6121",10429917,10431917
"6122",7526902,7528902
"6123",18150625,18152625
"6124",26115072,26117072
"6125",5209655,5211655
"6126",5540928,5542928
"6127",27187972,27189972
"6128",19216183,19218183
"6129",21426101,21428101
"6130",14957808,14959808
"6131",26660758,26662758
"6132",14614969,14616969
"6133",7436103,7438103
"6134",8757694,8759694
"6135",14148843,14150843
"6136",18162523,18164523
"6137",7621285,7623285
"6138",15169022,15171022
"6139",27698854,27700854
"6140",19672742,19674742
"6141",25621857,25623857
"6142",22959805,22961805
"6143",7198911,7200911
"6144",20461873,20463873
"6145",11934807,11936807
"6146",4238229,4240229
"6147",7987505,7989505
"6148",19496239,19498239
"6149",12606473,12608473
"6150",2573868,2575868
"6151",6911598,6913598
"6152",12956264,12958264
"6153",4768278,4770278
"6154",15852715,15854715
"6155",2483822,2485822
"6156",24444701,24446701
"6157",24707183,24709183
"6158",19167912,19169912
"6159",15158731,15160731
"6160",5544131,5546131
"6161",20241935,20243935
"6162",19793895,19795895
"6163",16569799,16571799
"6164",1398991,1400991
"6165",8960044,8962044
"6166",21172674,21174674
"6167",24481734,24483734
"6168",3631943,3633943
"6169",330167,332167
"6170",18271682,18273682
"6171",5937792,5939792
"6172",24231425,24233425
"6173",17031464,17033464
"6174",440754,442754
"6175",3569773,3571773
"6176",2960728,2962728
"6177",12435829,12437829
"6178",1860051,1862051
"6179",4924473,4926473
"6180",4683024,4685024
"6181",24845151,24847151
"6182",22866330,22868330
"6183",12806009,12808009
"6184",10783426,10785426
"6185",22688753,22690753
"6186",5358312,5360312
"6187",12989449,12991449
"6188",9522737,9524737
"6189",181962,183962
"6190",9027178,9029178
"6191",13676478,13678478
"6192",27234753,27236753
"6193",25949245,25951245
"6194",1938070,1940070
"6195",24395132,24397132
"6196",9003750,9005750
"6197",1378259,1380259
"6198",12307815,12309815
"6199",19296904,19298904
"6200",25007743,25009743
"6201",2278069,2280069
"6202",23101989,23103989
"6203",13715197,13717197
"6204",25914590,25916590
"6205",7958338,7960338
"6206",12696378,12698378
"6207",21815816,21817816
"6208",8118638,8120638
"6209",2853365,2855365
"6210",22649361,22651361
"6211",7810933,7812933
"6212",9497778,9499778
"6213",27797284,27799284
"6214",26157969,26159969
"6215",12081338,12083338
"6216",5646243,5648243
"6217",14831587,14833587
"6218",11637931,11639931
"6219",26697430,26699430
"6220",12400213,12402213
"6221",5781818,5783818
"6222",24504722,24506722
"6223",7414463,7416463
"6224",8556621,8558621
"6225",12887251,12889251
"6226",9551328,9553328
"6227",24902442,24904442
"6228",729650,731650
"6229",8762129,8764129
"6230",9537506,9539506
"6231",9343705,9345705
"6232",1742077,1744077
"6233",26141687,26143687
"6234",17562225,17564225
"6235",12493342,12495342
"6236",14828476,14830476
"6237",8532455,8534455
"6238",996453,998453
"6239",8691206,8693206
"6240",1428971,1430971
"6241",616223,618223
"6242",14082823,14084823
"6243",22910279,22912279
"6244",5100620,5102620
"6245",6929727,6931727
"6246",6396474,6398474
"6247",16137697,16139697
"6248",777883,779883
"6249",7982187,7984187
"6250",19157291,19159291
"6251",25855089,25857089
"6252",26380643,26382643
"6253",21789193,21791193
"6254",14180429,14182429
"6255",11401055,11403055
"6256",23371834,23373834
"6257",25946795,25948795
"6258",14061285,14063285
"6259",26155831,26157831
"6260",20899178,20901178
"6261",1862257,1864257
"6262",12031049,12033049
"6263",24804126,24806126
"6264",5083455,5085455
"6265",2753400,2755400
"6266",7186115,7188115
"6267",10305499,10307499
"6268",19110676,19112676
"6269",15360321,15362321
"6270",762572,764572
"6271",18712201,18714201
"6272",9044257,9046257
"6273",8306473,8308473
"6274",4578170,4580170
"6275",4518180,4520180
"6276",17474057,17476057
"6277",10178073,10180073
"6278",26054309,26056309
"6279",20354025,20356025
"6280",5741948,5743948
"6281",22381023,22383023
"6282",11024139,11026139
"6283",216881,218881
"6284",2954975,2956975
"6285",5294449,5296449
"6286",6388257,6390257
"6287",23458949,23460949
"6288",19938048,19940048
"6289",11090841,11092841
"6290",13030289,13032289
"6291",6262848,6264848
"6292",4257571,4259571
"6293",20705867,20707867
"6294",4116574,4118574
"6295",3469402,3471402
"6296",15693799,15695799
"6297",26166453,26168453
"6298",286491,288491
"6299",7288458,7290458
"6300",3910218,3912218
"6301",21402765,21404765
"6302",19568921,19570921
"6303",14761612,14763612
"6304",20978013,20980013
"6305",5565595,5567595
"6306",26531143,26533143
"6307",247137,249137
"6308",2892458,2894458
"6309",1611459,1613459
"6310",27663388,27665388
"6311",8874944,8876944
"6312",18830407,18832407
"6313",24855219,24857219
"6314",8219493,8221493
"6315",20712948,20714948
"6316",26508879,26510879
"6317",9736064,9738064
"6318",4130911,4132911
"6319",20905345,20907345
"6320",24433595,24435595
"6321",7813538,7815538
"6322",8466407,8468407
"6323",2352242,2354242
"6324",18147256,18149256
"6325",4253021,4255021
"6326",22863049,22865049
"6327",13072756,13074756
"6328",14004976,14006976
"6329",10872621,10874621
"6330",12355901,12357901
"6331",8012757,8014757
"6332",8210445,8212445
"6333",26387152,26389152
"6334",20572306,20574306
"6335",14165556,14167556
"6336",2622175,2624175
"6337",27312231,27314231
"6338",7677177,7679177
"6339",602954,604954
"6340",27528833,27530833
"6341",5136590,5138590
"6342",923362,925362
"6343",22605472,22607472
"6344",21522553,21524553
"6345",2537373,2539373
"6346",1930701,1932701
"6347",13301562,13303562
"6348",27759630,27761630
"6349",27767043,27769043
"6350",11784293,11786293
"6351",22590289,22592289
"6352",2147762,2149762
"6353",17592798,17594798
"6354",1764807,1766807
"6355",22693923,22695923
"6356",19272540,19274540
"6357",17378813,17380813
"6358",1106134,1108134
"6359",19455430,19457430
"6360",17364561,17366561
"6361",332876,334876
"6362",18245766,18247766
"6363",459354,461354
"6364",12207873,12209873
"6365",18637515,18639515
"6366",10921907,10923907
"6367",23336768,23338768
"6368",20442670,20444670
"6369",27971848,27973848
"6370",13044431,13046431
"6371",22373064,22375064
"6372",7532385,7534385
"6373",19371881,19373881
"6374",9213233,9215233
"6375",11284164,11286164
"6376",11127101,11129101
"6377",20494983,20496983
"6378",20423683,20425683
"6379",14324083,14326083
"6380",4483338,4485338
"6381",20154209,20156209
"6382",24909711,24911711
"6383",9957751,9959751
"6384",20177004,20179004
"6385",669031,671031
"6386",14713535,14715535
"6387",11124240,11126240
"6388",4179071,4181071
"6389",23171667,23173667
"6390",12609247,12611247
"6391",16074367,16076367
"6392",23522520,23524520
"6393",3584928,3586928
"6394",11990443,11992443
"6395",1687458,1689458
"6396",10135909,10137909
"6397",15304878,15306878
"6398",2724196,2726196
"6399",434094,436094
"6400",25151703,25153703
"6401",1048291,1050291
"6402",26254355,26256355
"6403",2616355,2618355
"6404",4902246,4904246
"6405",18815563,18817563
"6406",16572059,16574059
"6407",16188748,16190748
"6408",476172,478172
"6409",12503322,12505322
"6410",13180197,13182197
"6411",25838445,25840445
"6412",12729822,12731822
"6413",20908524,20910524
"6414",22734593,22736593
"6415",20587347,20589347
"6416",20636103,20638103
"6417",2338345,2340345
"6418",18745463,18747463
"6419",10694243,10696243
"6420",4367414,4369414
"6421",26979040,26981040
"6422",11445675,11447675
"6423",24176497,24178497
"6424",15677977,15679977
"6425",1208614,1210614
"6426",10717133,10719133
"6427",14229248,14231248
"6428",15477197,15479197
"6429",17214242,17216242
"6430",19547969,19549969
"6431",1415993,1417993
"6432",8994701,8996701
"6433",1050727,1052727
"6434",24222648,24224648
"6435",3014966,3016966
"6436",25061159,25063159
"6437",16375120,16377120
"6438",7710001,7712001
"6439",25890377,25892377
"6440",2626155,2628155
"6441",8213216,8215216
"6442",4406178,4408178
"6443",18627794,18629794
"6444",8625835,8627835
"6445",7322418,7324418
"6446",6497677,6499677
"6447",8069355,8071355
"6448",18621761,18623761
"6449",21066987,21068987
"6450",10630299,10632299
"6451",21639632,21641632
"6452",5506411,5508411
"6453",5934100,5936100
"6454",24182074,24184074
"6455",26060720,26062720
"6456",3786611,3788611
"6457",1528778,1530778
"6458",1392976,1394976
"6459",19682557,19684557
"6460",2084704,2086704
"6461",12028241,12030241
"6462",25631093,25633093
"6463",140038,142038
"6464",27217531,27219531
"6465",1482399,1484399
"6466",22179092,22181092
"6467",8334341,8336341
"6468",26870059,26872059
"6469",14107420,14109420
"6470",21274395,21276395
"6471",26794528,26796528
"6472",27283669,27285669
"6473",896272,898272
"6474",902194,904194
"6475",18857307,18859307
"6476",22017139,22019139
"6477",741036,743036
"6478",278680,280680
"6479",2365649,2367649
"6480",3126126,3128126
"6481",23089525,23091525
"6482",5702327,5704327
"6483",23580890,23582890
"6484",24562268,24564268
"6485",12191555,12193555
"6486",22028765,22030765
"6487",22421428,22423428
"6488",1991760,1993760
"6489",8311870,8313870
"6490",12675441,12677441
"6491",4061690,4063690
"6492",21543519,21545519
"6493",3269987,3271987
"6494",20025552,20027552
"6495",2523226,2525226
"6496",5372230,5374230
"6497",21231414,21233414
"6498",18311072,18313072
"6499",20121178,20123178
"6500",5428976,5430976
"6501",15755990,15757990
"6502",2121950,2123950
"6503",9320219,9322219
"6504",11107891,11109891
"6505",1485560,1487560
"6506",15705241,15707241
"6507",12709794,12711794
"6508",22792920,22794920
"6509",23203998,23205998
"6510",10806335,10808335
"6511",848099,850099
"6512",23635768,23637768
"6513",19201551,19203551
"6514",7692901,7694901
"6515",25475514,25477514
"6516",21881967,21883967
"6517",11924500,11926500
"6518",13342578,13344578
"6519",10123544,10125544
"6520",27288358,27290358
"6521",21910795,21912795
"6522",16846768,16848768
"6523",21819912,21821912
"6524",26491310,26493310
"6525",20377063,20379063
"6526",22035598,22037598
"6527",1375219,1377219
"6528",25567714,25569714
"6529",12824283,12826283
"6530",1147894,1149894
"6531",13892067,13894067
"6532",14719495,14721495
"6533",25268849,25270849
"6534",24543777,24545777
"6535",24391881,24393881
"6536",7229120,7231120
"6537",13526110,13528110
"6538",3656425,3658425
"6539",2094434,2096434
"6540",3160015,3162015
"6541",13330606,13332606
"6542",22282801,22284801
"6543",20085848,20087848
"6544",12880351,12882351
"6545",9449692,9451692
"6546",11116632,11118632
"6547",2179385,2181385
"6548",3046728,3048728
"6549",10767530,10769530
"6550",9470483,9472483
"6551",17347696,17349696
"6552",18418626,18420626
"6553",9056110,9058110
"6554",11155739,11157739
"6555",18283841,18285841
"6556",3461640,3463640
"6557",23615221,23617221
"6558",26371351,26373351
"6559",20594737,20596737
"6560",12623608,12625608
"6561",15239965,15241965
"6562",322206,324206
"6563",22553192,22555192
"6564",13735171,13737171
"6565",18505014,18507014
"6566",19733023,19735023
"6567",26298684,26300684
"6568",19400554,19402554
"6569",22250739,22252739
"6570",26190070,26192070
"6571",15195844,15197844
"6572",19536008,19538008
"6573",2362322,2364322
"6574",23318901,23320901
"6575",2175926,2177926
"6576",2370915,2372915
"6577",12153848,12155848
"6578",222913,224913
"6579",5074811,5076811
"6580",10111804,10113804
"6581",27369859,27371859
"6582",16305135,16307135
"6583",2500521,2502521
"6584",2553350,2555350
"6585",15118732,15120732
"6586",24601390,24603390
"6587",16048373,16050373
"6588",8977372,8979372
"6589",17264231,17266231
"6590",24758332,24760332
"6591",23409135,23411135
"6592",15655165,15657165
"6593",6475439,6477439
"6594",19771958,19773958
"6595",8919876,8921876
"6596",21392568,21394568
"6597",15379139,15381139
"6598",532505,534505
"6599",13573467,13575467
"6600",1073307,1075307
"6601",11333007,11335007
"6602",12124135,12126135
"6603",12690273,12692273
"6604",8123655,8125655
"6605",3360294,3362294
"6606",4935615,4937615
"6607",24975534,24977534
"6608",14968268,14970268
"6609",4929254,4931254
"6610",19067927,19069927
"6611",9386708,9388708
"6612",19231918,19233918
"6613",4133604,4135604
"6614",11052911,11054911
"6615",7430767,7432767
"6616",19364628,19366628
"6617",26864311,26866311
"6618",8675138,8677138
"6619",26712371,26714371
"6620",24501533,24503533
"6621",6781019,6783019
"6622",9486328,9488328
"6623",16599469,16601469
"6624",20052406,20054406
"6625",16637572,16639572
"6626",13292454,13294454
"6627",5843404,5845404
"6628",26147095,26149095
"6629",1559222,1561222
"6630",26152864,26154864
"6631",23473357,23475357
"6632",8869400,8871400
"6633",21374275,21376275
"6634",9869575,9871575
"6635",8374162,8376162
"6636",5558089,5560089
"6637",2119770,2121770
"6638",15966024,15968024
"6639",21591424,21593424
"6640",13986837,13988837
"6641",9281988,9283988
"6642",27279062,27281062
"6643",4362401,4364401
"6644",16495198,16497198
"6645",8339714,8341714
"6646",22285429,22287429
"6647",19440579,19442579
"6648",24926107,24928107
"6649",26226608,26228608
"6650",14768516,14770516
"6651",13256664,13258664
"6652",25356762,25358762
"6653",14330953,14332953
"6654",19105128,19107128
"6655",25174245,25176245
"6656",26264931,26266931
"6657",11191646,11193646
"6658",21180508,21182508
"6659",12297581,12299581
"6660",22153653,22155653
"6661",14498061,14500061
"6662",9328247,9330247
"6663",9910965,9912965
"6664",12229360,12231360
"6665",9745499,9747499
"6666",2638067,2640067
"6667",262055,264055
"6668",1981526,1983526
"6669",26403319,26405319
"6670",5089449,5091449
"6671",8300952,8302952
"6672",20857774,20859774
"6673",10403448,10405448
"6674",3370763,3372763
"6675",8126033,8128033
"6676",18145227,18147227
"6677",24876371,24878371
"6678",2690075,2692075
"6679",9778153,9780153
"6680",10062131,10064131
"6681",10845132,10847132
"6682",8101207,8103207
"6683",26692708,26694708
"6684",7535326,7537326
"6685",20959720,20961720
"6686",26365078,26367078
"6687",2387700,2389700
"6688",19652085,19654085
"6689",1582496,1584496
"6690",14766328,14768328
"6691",2607843,2609843
"6692",789433,791433
"6693",15407717,15409717
"6694",20987933,20989933
"6695",11043522,11045522
"6696",10003366,10005366
"6697",15050104,15052104
"6698",7833085,7835085
"6699",7887696,7889696
"6700",7786154,7788154
"6701",7690834,7692834
"6702",7955862,7957862
"6703",18654877,18656877
"6704",14470477,14472477
"6705",20520559,20522559
"6706",10467698,10469698
"6707",19669182,19671182
"6708",9560509,9562509
"6709",10620427,10622427
"6710",4969342,4971342
"6711",11036417,11038417
"6712",4426660,4428660
"6713",2080431,2082431
"6714",15035056,15037056
"6715",935200,937200
"6716",9641556,9643556
"6717",25247948,25249948
"6718",20351228,20353228
"6719",6009052,6011052
"6720",11956229,11958229
"6721",13196702,13198702
"6722",18821634,18823634
"6723",16942566,16944566
"6724",4840475,4842475
"6725",13337637,13339637
"6726",14094227,14096227
"6727",16282808,16284808
"6728",14678487,14680487
"6729",26000793,26002793
"6730",14984080,14986080
"6731",15438693,15440693
"6732",10837759,10839759
"6733",20397773,20399773
"6734",3701652,3703652
"6735",7008572,7010572
"6736",2284430,2286430
"6737",12772347,12774347
"6738",10531089,10533089
"6739",490539,492539
"6740",2513030,2515030
"6741",2157948,2159948
"6742",3843141,3845141
"6743",3835143,3837143
"6744",15179078,15181078
"6745",22275365,22277365
"6746",3219284,3221284
"6747",3459081,3461081
"6748",21189326,21191326
"6749",27597747,27599747
"6750",964458,966458
"6751",2074014,2076014
"6752",3099314,3101314
"6753",8890333,8892333
"6754",11678477,11680477
"6755",8253265,8255265
"6756",10028593,10030593
"6757",10095594,10097594
"6758",20333020,20335020
"6759",6771735,6773735
"6760",16288360,16290360
"6761",16797824,16799824
"6762",338899,340899
"6763",3267679,3269679
"6764",24066797,24068797
"6765",25123020,25125020
"6766",18772112,18774112
"6767",14173796,14175796
"6768",13033288,13035288
"6769",18331667,18333667
"6770",25413572,25415572
"6771",12564924,12566924
"6772",19342404,19344404
"6773",14623071,14625071
"6774",22630298,22632298
"6775",12724049,12726049
"6776",8295167,8297167
"6777",7902026,7904026
"6778",2520855,2522855
"6779",4419050,4421050
"6780",238661,240661
"6781",3961626,3963626
"6782",23800229,23802229
"6783",3308086,3310086
"6784",24335309,24337309
"6785",9784240,9786240
"6786",24982183,24984183
"6787",2681118,2683118
"6788",19559063,19561063
"6789",13397854,13399854
"6790",9805506,9807506
"6791",22066608,22068608
"6792",18436528,18438528
"6793",16909787,16911787
"6794",4038471,4040471
"6795",25314794,25316794
"6796",21764343,21766343
"6797",15130886,15132886
"6798",12580608,12582608
"6799",2037767,2039767
"6800",11661088,11663088
"6801",6707733,6709733
"6802",14701443,14703443
"6803",3486651,3488651
"6804",22904801,22906801
"6805",10386718,10388718
"6806",8365809,8367809
"6807",20089687,20091687
"6808",1968524,1970524
"6809",2564607,2566607
"6810",16772214,16774214
"6811",3105779,3107779
"6812",11812408,11814408
"6813",19506668,19508668
"6814",19377499,19379499
"6815",24406383,24408383
"6816",10252146,10254146
"6817",2329832,2331832
"6818",8751852,8753852
"6819",2750137,2752137
"6820",26414936,26416936
"6821",12521047,12523047
"6822",7719037,7721037
"6823",11805648,11807648
"6824",7731698,7733698
"6825",7188132,7190132
"6826",24627257,24629257
"6827",7063699,7065699
"6828",26306958,26308958
"6829",1744169,1746169
"6830",860068,862068
"6831",19474761,19476761
"6832",890705,892705
"6833",14214504,14216504
"6834",19431745,19433745
"6835",5187078,5189078
"6836",1579169,1581169
"6837",574591,576591
"6838",23263658,23265658
"6839",25134856,25136856
"6840",19966206,19968206
"6841",1973787,1975787
"6842",20639314,20641314
"6843",11803592,11805592
"6844",12393020,12395020
"6845",22191997,22193997
"6846",8153819,8155819
"6847",25346228,25348228
"6848",10255482,10257482
"6849",20670461,20672461
"6850",8141742,8143742
"6851",21182980,21184980
"6852",15990622,15992622
"6853",1030516,1032516
"6854",932791,934791
"6855",14657198,14659198
"6856",3036564,3038564
"6857",9209584,9211584
"6858",15153329,15155329
"6859",6501075,6503075
"6860",6648575,6650575
"6861",13456407,13458407
"6862",20481511,20483511
"6863",1266653,1268653
"6864",7034815,7036815
"6865",9268283,9270283
"6866",15739287,15741287
"6867",17579712,17581712
"6868",13857790,13859790
"6869",11452005,11454005
"6870",23436488,23438488
"6871",26834694,26836694
"6872",310212,312212
"6873",1474550,1476550
"6874",11188965,11190965
"6875",13142782,13144782
"6876",25070398,25072398
"6877",27941758,27943758
"6878",21161375,21163375
"6879",15005747,15007747
"6880",24719018,24721018
"6881",18240928,18242928
"6882",22667254,22669254
"6883",6585984,6587984
"6884",21931090,21933090
"6885",6712880,6714880
"6886",19458906,19460906
"6887",7416958,7418958
"6888",19263118,19265118
"6889",7965754,7967754
"6890",11083384,11085384
"6891",23047359,23049359
"6892",8603972,8605972
"6893",12287325,12289325
"6894",10308331,10310331
"6895",16207093,16209093
"6896",14644696,14646696
"6897",21246111,21248111
"6898",10925690,10927690
"6899",5710714,5712714
"6900",20846045,20848045
"6901",6805214,6807214
"6902",16029858,16031858
"6903",3950669,3952669
"6904",14651784,14653784
"6905",6969893,6971893
"6906",21170480,21172480
"6907",6693857,6695857
"6908",20780990,20782990
"6909",24873429,24875429
"6910",19869084,19871084
"6911",5278488,5280488
"6912",15940718,15942718
"6913",6242178,6244178
"6914",20560792,20562792
"6915",8351406,8353406
"6916",21255251,21257251
"6917",27774968,27776968
"6918",18316053,18318053
"6919",15570800,15572800
"6920",27659922,27661922
"6921",13344685,13346685
"6922",14402525,14404525
"6923",2300313,2302313
"6924",3776853,3778853
"6925",7875453,7877453
"6926",15500420,15502420
"6927",8677152,8679152
"6928",8682681,8684681
"6929",166756,168756
"6930",686203,688203
"6931",25036818,25038818
"6932",18470407,18472407
"6933",22305066,22307066
"6934",11894762,11896762
"6935",26718877,26720877
"6936",19151340,19153340
"6937",15517437,15519437
"6938",24607325,24609325
"6939",7835174,7837174
"6940",14367892,14369892
"6941",10100330,10102330
"6942",7446486,7448486
"6943",15174674,15176674
"6944",9133372,9135372
"6945",8642747,8644747
"6946",3082432,3084432
"6947",4702101,4704101
"6948",14639832,14641832
"6949",3130313,3132313
"6950",25282508,25284508
"6951",17016491,17018491
"6952",13321142,13323142
"6953",2748123,2750123
"6954",9674680,9676680
"6955",5283855,5285855
"6956",8723866,8725866
"6957",11835013,11837013
"6958",26467568,26469568
"6959",1033496,1035496
"6960",26172710,26174710
"6961",27381967,27383967
"6962",15275490,15277490
"6963",21014843,21016843
"6964",13231333,13233333
"6965",10345719,10347719
"6966",18677763,18679763
"6967",11372614,11374614
"6968",8242658,8244658
"6969",26733048,26735048
"6970",1320750,1322750
"6971",13673049,13675049
"6972",14524352,14526352
"6973",11184842,11186842
"6974",13854571,13856571
"6975",157342,159342
"6976",8129338,8131338
"6977",18561746,18563746
"6978",26797151,26799151
"6979",7728736,7730736
"6980",3870073,3872073
"6981",17027066,17029066
"6982",1999922,2001922
"6983",27285717,27287717
"6984",20774570,20776570
"6985",7667077,7669077
"6986",8774361,8776361
"6987",20757757,20759757
"6988",4432496,4434496
"6989",26240122,26242122
"6990",12018018,12020018
"6991",13353522,13355522
"6992",9019141,9021141
"6993",24506756,24508756
"6994",27180324,27182324
"6995",17011842,17013842
"6996",23093891,23095891
"6997",9967314,9969314
"6998",256951,258951
"6999",1293013,1295013
"7000",24025811,24027811
"7001",15296790,15298790
"7002",4413844,4415844
"7003",1068506,1070506
"7004",15462038,15464038
"7005",23931775,23933775
"7006",14252930,14254930
"7007",25916725,25918725
"7008",24979490,24981490
"7009",10152562,10154562
"7010",2655815,2657815
"7011",9293758,9295758
"7012",13774712,13776712
"7013",3720629,3722629
"7014",8278041,8280041
"7015",20454261,20456261
"7016",20803418,20805418
"7017",15121114,15123114
"7018",5356034,5358034
"7019",12157203,12159203
"7020",17427032,17429032
"7021",14036983,14038983
"7022",24498744,24500744
"7023",27869355,27871355
"7024",18377052,18379052
"7025",19220731,19222731
"7026",21414432,21416432
"7027",9697512,9699512
"7028",19648830,19650830
"7029",9389726,9391726
"7030",21433220,21435220
"7031",2695384,2697384
"7032",26301148,26303148
"7033",2310251,2312251
"7034",10036036,10038036
"7035",9601368,9603368
"7036",6580658,6582658
"7037",23019811,23021811
"7038",7452402,7454402
"7039",10284171,10286171
"7040",9920298,9922298
"7041",18781960,18783960
"7042",597757,599757
"7043",8282479,8284479
"7044",20914975,20916975
"7045",12746316,12748316
"7046",18787252,18789252
"7047",21282247,21284247
"7048",11457205,11459205
"7049",16517398,16519398
"7050",24205406,24207406
"7051",4652552,4654552
"7052",20002058,20004058
"7053",15537267,15539267
"7054",2247877,2249877
"7055",20963580,20965580
"7056",13621592,13623592
"7057",13123577,13125577
"7058",22271134,22273134
"7059",15026448,15028448
"7060",8103379,8105379
"7061",14747274,14749274
"7062",14110445,14112445
"7063",6848790,6850790
"7064",22431894,22433894
"7065",11490088,11492088
"7066",990740,992740
"7067",564026,566026
"7068",19000102,19002102
"7069",6980019,6982019
"7070",20020640,20022640
"7071",6720810,6722810
"7072",7028842,7030842
"7073",14353729,14355729
"7074",26346933,26348933
"7075",7219208,7221208
"7076",18442880,18444880
"7077",8208146,8210146
"7078",23499522,23501522
"7079",6431844,6433844
"7080",21850850,21852850
"7081",20487529,20489529
"7082",21563381,21565381
"7083",21784817,21786817
"7084",22092316,22094316
"7085",21721457,21723457
"7086",5271923,5273923
"7087",10492633,10494633
"7088",4986655,4988655
"7089",21509940,21511940
"7090",10543283,10545283
"7091",9032215,9034215
"7092",6427111,6429111
"7093",11832329,11834329
"7094",2117236,2119236
"7095",6471961,6473961
"7096",12487442,12489442
"7097",619809,621809
"7098",23162601,23164601
"7099",24106053,24108053
"7100",2466450,2468450
"7101",3866527,3868527
"7102",17152645,17154645
"7103",11939049,11941049
"7104",11765943,11767943
"7105",20403534,20405534
"7106",4392208,4394208
"7107",10325425,10327425
"7108",24269566,24271566
"7109",20447680,20449680
"7110",26117357,26119357
"7111",12821122,12823122
"7112",25243077,25245077
"7113",8331293,8333293
"7114",2541422,2543422
"7115",26843101,26845101
"7116",11055861,11057861
"7117",12407920,12409920
"7118",24985681,24987681
"7119",1894110,1896110
"7120",22199806,22201806
"7121",20055809,20057809
"7122",21149916,21151916
"7123",10225950,10227950
"7124",20651751,20653751
"7125",25358861,25360861
"7126",22486117,22488117
"7127",10237167,10239167
"7128",14071302,14073302
"7129",3502744,3504744
"7130",12473462,12475462
"7131",13921709,13923709
"7132",24599078,24601078
"7133",14844232,14846232
"7134",929470,931470
"7135",5130921,5132921
"7136",21965385,21967385
"7137",909231,911231
"7138",27490057,27492057
"7139",23067022,23069022
"7140",3687420,3689420
"7141",6403902,6405902
"7142",3366854,3368854
"7143",17951674,17953674
"7144",10918490,10920490
"7145",692169,694169
"7146",11762543,11764543
"7147",7827569,7829569
"7148",10411363,10413363
"7149",22252927,22254927
"7150",26537862,26539862
"7151",20244248,20246248
"7152",18379088,18381088
"7153",22039738,22041738
"7154",371644,373644
"7155",4046960,4048960
"7156",2128365,2130365
"7157",20038709,20040709
"7158",23839254,23841254
"7159",22494037,22496037
"7160",21062718,21064718
"7161",13428142,13430142
"7162",11901778,11903778
"7163",13328574,13330574
"7164",16584860,16586860
"7165",3310126,3312126
"7166",21119095,21121095
"7167",2967056,2969056
"7168",25954250,25956250
"7169",25908790,25910790
"7170",9775883,9777883
"7171",14716258,14718258
"7172",20952518,20954518
"7173",21092278,21094278
"7174",9811522,9813522
"7175",10820538,10822538
"7176",23338890,23340890
"7177",22600882,22602882
"7178",12792804,12794804
"7179",17146339,17148339
"7180",9507349,9509349
"7181",7334724,7336724
"7182",6490730,6492730
"7183",9866389,9868389
"7184",20607153,20609153
"7185",17253363,17255363
"7186",11338715,11340715
"7187",4690933,4692933
"7188",9727136,9729136
"7189",7131845,7133845
"7190",1387342,1389342
"7191",16124379,16126379
"7192",90587,92587
"7193",9316849,9318849
"7194",2493652,2495652
"7195",6421271,6423271
"7196",10823215,10825215
"7197",6870110,6872110
"7198",21678603,21680603
"7199",8022842,8024842
"7200",12883166,12885166
"7201",11314360,11316360
"7202",20369163,20371163
"7203",14255073,14257073
"7204",13187629,13189629
"7205",9544475,9546475
"7206",16949026,16951026
"7207",3373623,3375623
"7208",937340,939340
"7209",8667359,8669359
"7210",13919522,13921522
"7211",23344980,23346980
"7212",24328706,24330706
"7213",9801950,9803950
"7214",19700481,19702481
"7215",24704761,24706761
"7216",19615941,19617941
"7217",25227117,25229117
"7218",5062250,5064250
"7219",3052604,3054604
"7220",21530515,21532515
"7221",2003271,2005271
"7222",1888448,1890448
"7223",1176197,1178197
"7224",2372940,2374940
"7225",9221796,9223796
"7226",9841217,9843217
"7227",14021425,14023425
"7228",96734,98734
"7229",5317488,5319488
"7230",13524036,13526036
"7231",858042,860042
"7232",2759293,2761293
"7233",15282568,15284568
"7234",6988030,6990030
"7235",25644662,25646662
"7236",11948341,11950341
"7237",2272251,2274251
"7238",25275323,25277323
"7239",7893293,7895293
"7240",24810821,24812821
"7241",3884366,3886366
"7242",16093921,16095921
"7243",25804655,25806655
"7244",27193965,27195965
"7245",18993378,18995378
"7246",11945428,11947428
"7247",9482767,9484767
"7248",11113909,11115909
"7249",7685841,7687841
"7250",14090329,14092329
"7251",20829858,20831858
"7252",3903978,3905978
"7253",20485026,20487026
"7254",13539313,13541313
"7255",553452,555452
"7256",10486375,10488375
"7257",24059984,24061984
"7258",4161940,4163940
"7259",21206599,21208599
"7260",27560506,27562506
"7261",13949106,13951106
"7262",25608183,25610183
"7263",22436857,22438857
"7264",7947218,7949218
"7265",11686945,11688945
